seq_no,busr,api_id,org_code,own_org_code,ast_id,scope,res_data
363,VbGJKrFUw9,BAbmXyEoi7,ORG2025002,ORG2025001,rKr8capxjg,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250002_CA20250001_20250131020843_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImE2NzQwNTI3LTgzNmItNGY3Ny1iOGRlLTIwMzFiNWFlYWE2MCIsImV4cCI6MTczODI5MjkyNCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTMyNH0.foc08GzO8YX4-U31ipSpgl7HObXkQY1E4KwzDuqWNVk"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjJjNDhkOWNlLTNiOGQtNDgyMS1hZmJkLTFiZTkwM2Q3NjNhMyIsImV4cCI6MTczODM3NTcyNCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTMyNH0.PkdyVgX2dQxaEHSogGGL-nXwgYdrAs6fMk2LbviRun4"",""refresh_token_expires_in"":86400}"
364,x4YzQshX1R,zIzW7xjFZx,ORG2025002,ORG2025001,uxwZLWSLLh,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:08:45.567Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""PHP"",""saving_method"":""METHOD_03"",""issue_date"":""2024-01-11T18:56:06.118Z"",""exp_date"":""2025-04-29T13:36:04.370Z"",""commit_amt"":""560712.341"",""monthly_paid_in_amt"":""611.886""}]}"
365,2tY1bnOw6L,s6XXOA6zKX,ORG2025002,ORG2025001,X8PMI06zpM,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:08:46.175Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""PHP"",""balance_amt"":""395588.06"",""withdrawable_amt"":""394843.838"",""offered_rate"":""0.015"",""last_paid_in_cnt"":3}]}"
366,1edn9snBPC,yLAZ3OEpbk,ORG2025002,ORG2025001,wzlyP6Z2ag,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250005_CA20250001_20250131020848_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjM0NDAxYWI3LTljNzktNGNjZC1iMzViLWM0ZDBhNjI0MGEyYSIsImV4cCI6MTczODI5MjkzMCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTMzMH0.aJucW6wcw7X9YMqBDK-3n0Y-D2lonpUAseO-1_RcnbM"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImU2MWI1MzQxLWI3OGItNGZjMi1iODg2LTViODJjYmIwMTQ3NiIsImV4cCI6MTczODM3NTczMCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTMzMH0.njdDN3MDnGkg5w0WhAJal_npdSGwZw069NccvFFQvCc"",""refresh_token_expires_in"":86400}"
367,OYgdgflYbx,ECN3tqRmS6,ORG2025002,ORG2025001,OFYS2aJNLL,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:08:51.417Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""USD"",""balance_amt"":""838287.5550000001"",""withdrawable_amt"":""836974.759"",""offered_rate"":""0.019"",""last_paid_in_cnt"":10}]}"
368,s1BbNXanT5,ciNqhSlPu0,ORG2025002,ORG2025001,jFmEmJQKua,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250003_CA20250001_20250131020853_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjMzZjcxZDU5LTAzYTctNGRkYS04NzY5LTJmNDNhZjYyODU3NyIsImV4cCI6MTczODI5MjkzNiwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTMzNn0.FR8LQ0qb6-SeMez2pfd32BE-4nPp7MojTRBYjjxyffQ"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjBmNGYxMTIzLWE3YmItNGQ4NC04NDEwLWE5OTQ0M2I1YjU3MSIsImV4cCI6MTczODM3NTczNiwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTMzNn0.wuvvL2K0G5S6iCJPADZo0vPGA2don1Rpz48cJlIXZD4"",""refresh_token_expires_in"":86400}"
369,Ata9dEpc4w,S5ZbBuBLcQ,ORG2025002,ORG2025001,NNp4oq5ztz,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:08:56.815Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""USD"",""saving_method"":""METHOD_03"",""issue_date"":""2024-10-06T09:18:49.179Z"",""exp_date"":""2026-01-03T14:37:40.487Z"",""commit_amt"":""246854.26"",""monthly_paid_in_amt"":""919.21""}]}"
370,EhTWtI3gzl,8aDIWmtMbo,ORG2025002,ORG2025001,2KaoAbekQT,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250001_CA20250001_20250131020859_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjE0YWEwOTMxLWFmMDAtNGVhMi1hZTU0LTBhMmY3YmE3NjI0ZCIsImV4cCI6MTczODI5Mjk0MSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM0MX0.w3qCHSuTIXoJvsbjMbwbPB8k2i9bUnFrIzB04h4JPaM"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjlmMjg0ZjhhLTY3N2EtNDhhZC04N2MzLTRjN2VlMjUxODQxYiIsImV4cCI6MTczODM3NTc0MSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM0MX0.BbXk0Fgttr_YWgKXojFZnfVuCZCF8A3Gjn3CK8YN7tQ"",""refresh_token_expires_in"":86400}"
371,jKhmz5xEmM,LAQo34hdy0,ORG2025002,ORG2025001,fHTHBlzxeD,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250004_CA20250001_20250131020903_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImFjZmE2MGZmLTFlMjUtNDViMC1hYjBjLWE0ZDk3YjY2MjE5YyIsImV4cCI6MTczODI5Mjk0NSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM0NX0.APWf_LpOKdTkWvZ3K6NDOXRPd10w_psL8tk0fVfjgiA"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImEyN2U0ZjVkLTZkMmYtNGUxZi04MzIwLTA5MTY2MTZkNzJkZiIsImV4cCI6MTczODM3NTc0NSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM0NX0.gNbSq3bdRKHRho95OhZNKdJQSaJUfXBXdwidyRxpBHU"",""refresh_token_expires_in"":86400}"
372,QFNzfqFCGV,ScYySLZ8Qy,ORG2025002,ORG2025001,DAM9s8etOM,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:09:06.553Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""KRW"",""saving_method"":""METHOD_03"",""issue_date"":""2024-05-20T04:54:22.676Z"",""exp_date"":""2025-06-03T18:17:20.193Z"",""commit_amt"":""940683.498"",""monthly_paid_in_amt"":""3194.489""}]}"
373,LMcQFRshHb,BBMdWmaRiK,ORG2025002,ORG2025001,7Mhmno29rx,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250003_CA20250001_20250131020908_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjViYjlkODdlLTBiMjAtNGRjOC1hMzM5LTAxMzRkNjE5MjQzNiIsImV4cCI6MTczODI5Mjk1MCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM1MH0.ViVhh7ybfsXwZnZdiCuXXY_Xds0JBKwvv_kPKQCiCEo"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImFiZWVlNTQzLTQ0YTQtNGU4NC05NTM2LTRmNDU4NTAwOGM0YiIsImV4cCI6MTczODM3NTc1MCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM1MH0.Yc4rqmi3Gi8MBWsqHe1MJO0qhgaeU7Ld-MDv0QgXAkg"",""refresh_token_expires_in"":86400}"
374,ikBVJIgWtB,FZ3O2l6AC8,ORG2025002,ORG2025001,6abh2oIxcn,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250003_CA20250001_20250131020913_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjY2ZWI3NTk5LWU0YjMtNDI2Mi04YTJlLTY5Y2IxNmZjYWY0ZCIsImV4cCI6MTczODI5Mjk1NSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM1NX0.iHSVwIvnpEIjwCE7cp2gyGRSw9DagA5-MWuZtNa-ZH0"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImNkODBhMjQxLTlmNzMtNDllMy04OGYxLTQxZDBjZDNhN2FmNCIsImV4cCI6MTczODM3NTc1NSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM1NX0.dZDBvvtgaaJMwc3nzNMOfP3e1HDb7zwTGKDjW00BA78"",""refresh_token_expires_in"":86400}"
375,X4450czKAT,U5tVnd6TM5,ORG2025002,ORG2025001,oSyxcNKpOQ,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:09:16.133Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""PHP"",""saving_method"":""METHOD_02"",""issue_date"":""2023-07-10T09:00:26.768Z"",""exp_date"":""2025-06-15T23:09:08.015Z"",""commit_amt"":""412206.573"",""monthly_paid_in_amt"":""1078.95""}]}"
376,ic0GS5A6Um,1o4wr61YO2,ORG2025002,ORG2025001,dWAgXv0Ezs,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250005_CA20250001_20250131020918_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImU5MDVlZDhkLTBiZjEtNGI2OC1hYTc1LTdhYTJhMmNjYTVjZSIsImV4cCI6MTczODI5Mjk2MCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM2MH0.OjpyBnKJqR79G8spu35W-tepUUEf9j7JElpHJh7XmG8"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjZhZTFkYWVhLWUzNDItNGUyNC1hYTc3LTg2MjJjOWI4YzIzZCIsImV4cCI6MTczODM3NTc2MCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM2MH0.pSPwqrpg1YduDKqPdNGEKrhw7l8PGIv3torb6_0pERM"",""refresh_token_expires_in"":86400}"
377,JdIZhKKGkj,xPuSrlVYI3,ORG2025002,ORG2025001,EHpcvMUOxl,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:09:21.348Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""KRW"",""saving_method"":""METHOD_01"",""issue_date"":""2023-03-21T14:41:38.102Z"",""exp_date"":""2025-07-26T10:14:39.290Z"",""commit_amt"":""540346.411"",""monthly_paid_in_amt"":""1563.879""}]}"
378,IGgLJsKAMu,jfiO1aYE5b,ORG2025002,ORG2025001,DxUI55II03,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250001_CA20250001_20250131020923_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjU5NWQzMzIxLTVhYjItNDcwYi04YzMxLTA5YzBkMDgzMzdhNSIsImV4cCI6MTczODI5Mjk2Niwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM2Nn0.4hmRBR42PFmUvzUDo9aqT-mOHGJ3YDaS5HC75GATXyc"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImU4YjQ0YmYxLTE1ZGQtNDI4OS04MWUxLTNjOWI1YWFjMjkzNCIsImV4cCI6MTczODM3NTc2Niwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM2Nn0.qYTJC73BNyQmXsH9Lm9R1z8DuPR371VP2pHkfBiKRH8"",""refresh_token_expires_in"":86400}"
379,H4EX884qmx,lThivzrDWh,ORG2025002,ORG2025001,cFf1yUEVQ2,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:09:26.675Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""USD"",""balance_amt"":""917234.922"",""withdrawable_amt"":""916155.348"",""offered_rate"":""0.033"",""last_paid_in_cnt"":6}]}"
380,NwpVCAUBAp,a9KaQpjkZN,ORG2025002,ORG2025001,3mgcWg9tUi,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250001_CA20250001_20250131020929_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjdkZjg2ZTQyLTA2YTMtNGNhMC1hYmFiLTE0Yzc4OWQ3MTZkYSIsImV4cCI6MTczODI5Mjk3MSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM3MX0.kPTMjiDYgId_-zl0kbWT6G015NY3rPIoVwBHJJja38g"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6Ijk5YTNiMzFmLWQ1NTMtNGVhZS05ZTE3LWMxMjUyYzRjNWIwYSIsImV4cCI6MTczODM3NTc3MSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM3MX0.qJa2RNmpKwQqj10-9Fh2V2M_8D9PHhMdu-SuctxkPns"",""refresh_token_expires_in"":86400}"
381,yodYaG1SKV,BZFaXb5HzS,ORG2025002,ORG2025001,mIeF9o4QBT,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250005_CA20250001_20250131020933_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6Ijk3ODE5ODZhLTFjNDAtNGU1Zi1hMmIyLTI5NGMwYjI4NmZmNSIsImV4cCI6MTczODI5Mjk3NSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM3NX0.QkcvJENdp0PfQXnriFbdMIXDOcMfGucplAf4Tguoq1k"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjUxODRlYzJhLWQ4ZGQtNGQzZi1hODQ4LTcxZmIxMjhhYjEzYiIsImV4cCI6MTczODM3NTc3NSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM3NX0.iS8FhU-wKP-bF2UZlgJPVtjdPQYheZLp0n9w6DRzGUk"",""refresh_token_expires_in"":86400}"
382,N6YBwFIFfm,mcrQ5pOeD8,ORG2025002,ORG2025001,PlVQBJrlKo,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:09:36.145Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""PHP"",""balance_amt"":""86100.60000000001"",""withdrawable_amt"":""84184.534"",""offered_rate"":""0.036"",""last_paid_in_cnt"":2}]}"
383,cMspvyP3MQ,ntBu7bTCzS,ORG2025002,ORG2025001,Dcism1zUeg,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250002_CA20250001_20250131020938_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImE4ZGVhMzU5LTQwODUtNGQ2OC1hYmI1LTQwMjAxODkyMjJmYiIsImV4cCI6MTczODI5Mjk4MCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM4MH0.0y7c3BK9c8BjGKmZxMZo64JxLNIdOrZJ0cGtJJAg-sk"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImM4YTkwYTg5LTk3MTAtNDI3MC1iMTU3LWY5YjhkODA3ZWE5MSIsImV4cCI6MTczODM3NTc4MCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM4MH0.xH9Dq-4e4xxhtbZISI828klYE_0klbyICbexAIeiSn0"",""refresh_token_expires_in"":86400}"
384,gyUFwUW3Ly,SryzX3z9Lx,ORG2025002,ORG2025001,4cGRXDAgPS,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250001_CA20250001_20250131020943_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjcxYTRiNTliLTYxZTctNGZkMi05NWI0LTAwZWMyYzljNmE2OCIsImV4cCI6MTczODI5Mjk4NCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM4NH0.C9G5CpjQzk8JYrzbTVxWIWIVBcjOO2zsuC6heMKePRU"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6Ijk1ZjI5MWJmLTllMjItNDM1ZC05NGI3LTBiMWFhMGZjZDRlNSIsImV4cCI6MTczODM3NTc4NCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM4NH0.0OKx6elAQKRO_xr1KPrGQtH1ZKVyomgCTBaUzHfMBCQ"",""refresh_token_expires_in"":86400}"
385,IP3jp2nBqb,LATLo5UA5F,ORG2025002,ORG2025001,mQC3O44Yih,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:09:45.620Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""USD"",""saving_method"":""METHOD_01"",""issue_date"":""2024-03-04T08:41:42.055Z"",""exp_date"":""2025-11-24T22:37:59.843Z"",""commit_amt"":""494813.413"",""monthly_paid_in_amt"":""2550.646""}]}"
386,0OS9Jo8cXw,ZVeOtG8zEt,ORG2025002,ORG2025001,K8BvUtCOga,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250004_CA20250001_20250131020948_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjE1M2JhN2VhLTMwNzEtNGMxMi1hZDE0LWI0NjFlMDU2NmEwNCIsImV4cCI6MTczODI5Mjk5MCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM5MH0._-WEYdv5qMB6NBWKh8kR-asgGJpfFQOZupbasNYCASk"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjljYjNlOTNmLWZhNDYtNDhjMC1hODI4LWJhMGQ1NmU5ZmQxZCIsImV4cCI6MTczODM3NTc5MCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM5MH0.SbWSzM1-FuRSB9vgm0thPOzQZE2ySk60rZCirM-pt5A"",""refresh_token_expires_in"":86400}"
387,eNWDR0sYqM,3UvBmSfFP7,ORG2025002,ORG2025001,PakDadydfD,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:09:50.912Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""PHP"",""saving_method"":""METHOD_03"",""issue_date"":""2023-08-31T19:52:25.103Z"",""exp_date"":""2025-11-09T16:20:36.534Z"",""commit_amt"":""154746.435"",""monthly_paid_in_amt"":""1657.189""}]}"
388,vGuXMqmFsn,NFghvYxx7J,ORG2025002,ORG2025001,11DxUjW16Z,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:09:51.541Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""PHP"",""balance_amt"":""350189.274"",""withdrawable_amt"":""349809.841"",""offered_rate"":""0.016"",""last_paid_in_cnt"":11}]}"
389,L8ntcAluw9,SduKdZS1ke,ORG2025002,ORG2025001,YMpl6cWz2X,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250004_CA20250001_20250131020954_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImY5NGQ4YTc1LTRhNzctNDU3ZS1iZjA5LTUzMjM5ZDVmNzQwMyIsImV4cCI6MTczODI5Mjk5Niwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM5Nn0.lwTYFEVQg_z7Xxz-MORCv8myInUEVXxMtfnyymeXsT8"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjBhYWI4MTc0LTYyNDYtNDM1Zi1iZjIyLWE1MWNhZmMyNTliMSIsImV4cCI6MTczODM3NTc5Niwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTM5Nn0.6rZuxZQSNmwkqn6Yi8Sx8SOkfT-TRL4x8pycX0V1kiM"",""refresh_token_expires_in"":86400}"
390,fjS4s3wUDb,2IuNppTpmG,ORG2025002,ORG2025001,e74g49O2hs,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:09:56.789Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""USD"",""saving_method"":""METHOD_02"",""issue_date"":""2023-07-31T17:28:31.445Z"",""exp_date"":""2025-09-02T02:05:26.531Z"",""commit_amt"":""266963.539"",""monthly_paid_in_amt"":""1965.795""}]}"
391,kvMKwIxAvs,s2DSvWGl5v,ORG2025002,ORG2025001,OqJwMoZkV4,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250004_CA20250001_20250131020959_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjRkZDVhNjY2LTk0ZGUtNDEwYi1hZmZiLTQ1ZDRkNmZjNjM0NCIsImV4cCI6MTczODI5MzAwMSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTQwMX0.TtX5rDvUjZ46arzkyc5ABIQefCCCAPTqNhUt6Qvkrfc"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImFkOTAwZWNkLTMxNGItNDU2MS05NzBmLWE4ZjY2NmE5OTgwNyIsImV4cCI6MTczODM3NTgwMSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4OTQwMX0.YxxIWG-GyfhVgUNc2wttnRVP4tCdvHfJhCn2qlLqQ0Q"",""refresh_token_expires_in"":86400}"
392,jvgw9tOALZ,SqCADe1M4x,ORG2025002,ORG2025001,FuUF21VZ0Q,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:10:01.880Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""USD"",""balance_amt"":""120290.248"",""withdrawable_amt"":""119193.923"",""offered_rate"":""0.014"",""last_paid_in_cnt"":12}]}"
